,Unnamed: 0.1,Unnamed: 0,Reviews,Years,Reviews in English,Score sentiment,Language,Communication issue,time issue,staff issue,Time issue,Staff issue,Technical issue,Policy issue
682,682,682,"Mən də elə bilirəm yaxşı bankdır, 5000 pul qoyacagdım. Şərhlərə baxdım fikrimi dəyişdim.",1/1/2020,"I also think it is a good bank, I would put 5000 money. I looked at the comments and changed my mind.",0.819244266,az,False,False,False,False,False,False,False
683,683,683,MÜŞTƏRİLƏRƏ ƏN KEYFİYƏTLİ VƏ OPERATİV XİDMƏT GÖSTƏRƏN BANK,1/1/2016,THE BANK THAT PROVIDES THE BEST QUALITY AND OPERATIVE SERVICE TO CUSTOMERS,0.820442259,az,False,False,False,False,False,False,False
684,684,684,ən önəmlisi terminallar ilə plastik karta 7/24 edilən ödənişlər elə həmin dəqiqə hesaba oturur.,1/1/2016,the most important thing is that the payments made to the plastic card with the terminals are transfered to the account at once 24/7.,0.820965707,az,False,False,False,False,False,True,False
685,685,685,"Bərbad xidmət səviyyənizlə göz qamaşdırırsınız. Artıq 2 şikayətim qeydə alınıb bazanızda amma heç bir geri dönüş almamışam. Gəlin bərbadlığınızı addım-addım təsvir edim, bəlkə utanarsınız.
1)kart sifarişi qeydə aldırıram, 3 iş gününə hazır olacaq deyilir.
2)5 gün sonra əlaqə saxlayıram 3-7 iş gününə hazır olacaq deyirlər tutuquşu kimi neçə dəfə
3) 10 gün sonra əlaqə saxlayıram çağrı mərkəzinizlə, deyirlər 1-2 günə hazır olacaq. Şikayət qeydə aldırıram, Akif bəy deyir ki, heç ehtiyac yoxdu, inanırsız kart gəlib çatacaq şikayətə baxılanadək.
4)Amma indiki mərhələdə baxırıq nə şikayətdən nə də kartdan soraq yoxdur.
5)Bu gün çağrı mərkəzinizə zəng vururam, əməkdaş deyir ki, kart hazırdır və Nəsimi filialındadır. Sizə inanmadığım və sifarişi Gənclik filialına verdiyim üçün saytda yazıram və operator eyni bərbad cümləni təkrarlayır. Kart hazırdır amma filiala çatmayıb. Nə edirəm o kartı ki, 2 həftədir gəlib çata bilmir. Sizin üçün var o kart, mənim üçün isə yoxdur.
6)Yenidən çağrı mərkəzinizə yığıram, deyir kar...",1/1/2021,"You are dazzling with your terrible service level. I have already registered 2 complaints in your database, but I have not received any response. Let me describe your mess step by step, maybe you will be embarrassed.
1) I register the card order, it is said that it will be ready in 3 working days.
2) I will contact you after 5 days, they say it will be ready in 3-7 working days, how many times like a parrot
3) After 10 days, I contact your call-center, they say it will be ready in 1-2 days. I am registering a complaint, Mr. Akif says that there is no need, the card will arrive without faith until the complaint is considered.
4) But at the current stage, we see that there is no question about the complaint or the card.
5) I call your call-center today, the employee says that the card is ready and is at the Nasimi branch. As I didn't believe you and placed the order at the Ganclik branch, I wrote on the website and the operator repeats the same terrible sentence. The card is ready but has not reached the bra...",0.821390033,az,True,False,True,False,True,False,False
686,686,686,Потому что имеется наилучщие условия для клиентов.,1/1/2020,Because there are the best conditions for customers.,0.822939873,ru,False,False,False,False,False,False,False
687,687,687,Dostlarımın bir çoxunun ölkə xaricində bu Bankın debet kartlarını məsləhət görməsini bu gün daha yaxşı anladım. Facebook səhifəsində suallarımı cavabladığı və problemləri qısa zamanda həll etdiklərinə görə.,1/1/2018,Today I realized better why many of my friends recommend debit cards of this Bank outside the country. For answering my questions on the Facebook page and solving problems in a short time. That is really good.,0.832842946,az,True,False,True,False,True,False,False
688,688,688,This bank gives the best rate for exchanging money,1/1/2020,This bank gives the best rate for exchanging money,0.847432613,en,False,False,False,False,False,False,False
689,689,689,Səbail Filialına (20yanvar küçəsi) təşəkkür edərsiz bu bir ulduz üçün!,1/1/2018,Thank you Sabail branch (20janvar street) for this one star!,0.848756492,az,False,False,False,False,False,False,False
690,690,690,"Müştəri olaraq, suallarımı operativ şəkildə cavablandırdıqlarına və lazımi köməklik göstərdiklərinə görə başda Günel xanım olmaqla bankın bütün əməkdaşlarına təşəkkür edirəm!",1/1/2016,"As a customer, I would like to thank all the employees of the bank, especially Ms. Gunel, for promptly answering my questions and providing the necessary assistance!",0.85089469,az,True,False,True,False,True,False,False
691,691,691,"əla, sms bank, 5 illik kart sadəcə 5manatdır.",1/1/2020,"great, sms bank, 5-year card is only 5 manats.",0.85254091,az,False,False,True,False,True,False,False
692,692,692,"Xidmət səviyyəsi 0-a bərabərdir. 1 saat 20 dəqiqəyə 6 nəfəri yolla sala bilmirlər. Hər müştəri getdikcə yeni müştəri peyda olur. Adıda olur ki, növbə ilədir.",1/1/2021,"The service level is 0. They cannot solve 6 people's problem in 1 hour and 20 minutes. As each customer goes, a new customer appears. It is mentioned in the name that it is in turn.",0.8532902,az,False,False,False,False,False,True,False
693,693,693,"Dünyanın ən ''tısbağa"" sürətli əməliyyatçılarına sahib olan yeganə banksız. Əsasda Bakıxanov filialındakı əməliyyatçılar. Qiymətləndirmək üçün qoyduğunuz aparatından da öz işçiləriniz özlərinə səs verirlər....",1/1/2018,"The only bank that has the world's fastest ""turtle"" operatives. Mainly the operatives at the Bakikhanov branch. Your own employees vote for themselves from the device you set for evaluation...",0.853869438,az,False,False,True,True,True,False,False
694,694,694,yaxşı işləyirlər,1/1/2018,they work well,0.854183912,az,False,False,False,False,False,False,False
695,695,695,Məkan olaraq rahat yerdədir,1/1/2017,It is conveniently located,0.855556071,az,False,False,False,False,False,False,False
696,696,696,I think this bank very good,1/1/2019,I think this bank very good,0.857205749,en,False,False,False,False,False,False,False
697,697,697,Все моменты.очень интересно,1/1/2019,All moments.very interesting,0.859274864,ru,False,False,False,False,False,False,True
698,698,698,Itəs good and big,1/1/2018,It is good and big,0.85969609,en,False,False,False,False,False,False,False
699,699,699,Azerbaycanda ən yaxşı bildiyim bankdır..,1/1/2017,It is the best bank I know in Azerbaijan.,0.863057435,az,False,False,False,False,False,False,False
700,700,700,salam sizin post terminal üçün hara müraciət etməliyəm. Zəhmət olmasa istiqamət deyərdiniz.,1/1/2015,hi where should i apply for your post terminal. Could you please tell me the direction.,0.866038978,az,False,False,False,False,False,True,False
701,701,701,The number of ATMs should be increased.,1/1/2021,The number of ATMs should be increased.,0.868994474,en,True,False,True,False,True,True,False
702,702,702,Filial çox təmiz ve sakitdir,1/1/2018,The branch is very clean and quiet,0.873371243,az,False,False,False,False,False,False,False
703,703,703,Bank deyulsuz gedin normal peshe tapun ozunuze,1/1/2017,"You are not a bank, go and find another bussiness.",0.876855731,qu,False,False,False,False,False,False,False
704,704,704,"Zəng vurmuşam, deyirəm ki, biznes kartları barədə məlumat verin mümkündürsə. Operator beləcə də dedi: ""Belə şeylər barədə telefonda məlumat verilmir. Filiala yaxınlaşın"". ""Belə şeylər"" deyəndə nəyi nəzərdə tutduğunu bilmirəm, amma məni kartın qiyməti, nağdlaşdırma şərtləri maraqlandırırdı.
Sevirəm ilk ünsiyyətdə hər hərəkəti ilə ""Mənimlə əməkdaşlıq etməyə dəyməz"" deyən şirkətləri. Ən azı aldatmır, açıq göstərir ki, mən buyam.",1/1/2017,"I called, I say tell me about business cards if possible. The operator said: ""Such things are not reported on the phone. Come to the branch."" I don't know what you mean by ""things like that"", but I was interested in the price of the card, the terms of cashing out.
I like companies that say ""I'm not worth cooperating with"" with every action in the first communication. At least it doesn't deceive, it clearly shows that this is who I am. Unuseful.",0.881340146,az,True,False,True,False,True,False,True
705,705,705,"ofisdə arayış və sənədlər ilə bağlı sadəcə 2 müştəri nümayəndəsinin çalışmağı; və sıranın çox yavaş davam etməsi məni belə bir review yazmağa məcbur etdi.
Təklif edərdim ki, müştərilərin sifarişlərinə baxan hər bir təmsilçi tam şəkildə məlumatlı olmuş olsun, və xidmətlərə görə fərqli-fərqli sıralar gözlənilməsin.
Bunu deməkdə səbəbim isə odur ki, 45 dəqiqə sıra gözlədiyim esnada, digər xidmətləri göstərənlərin bir çox hallarda müştərilərinin olmamağıdır.
Bir digər hal isə, müştəri təmsilçisi sıra ilə müştərini çağırdıqda, onlara gələn telefon zənglərinə cavab verməkləridir. Mənim (müştərinin) istəyi saxlanılıb, digər əməliyatlar ilə məşğul olmaqları onların işlərini olduqca yavaşladır. Təklif edərdim ki, telefon ilə əlaqə saxlayıb müştəri təmsilçisinə mane olmaqdasa, training keçilmiş digər nümayəndələrə bu zənglər yönləndirilsin.
Və təklif edirəm ki, online application vasitəsi ilə edilən sifarişlərə də ayrılmış 1 və ya 2 nefer (indiki halda) məşğul olsun.
Ümid edirəm şikayət və təklifə baxılacaq və nə...",1/1/2020,"only 2 customer representatives work in the office with references and documents; and the very slow progress of the line forced me to write such a review.
I would suggest that every representative handling customer orders is fully informed, and that different queues for services are not expected.
The reason I say this is that while I wait in line for 45 minutes, other service providers often don't have customers.
Another situation is when the customer representative calls the customer in turn, and they answer the phone calls that come to them. My (customer's) request is kept, and their work is slowed down by their busyness with other transactions. I would suggest that if you are trying to contact a customer representative by phone, these calls should be forwarded to other trained representatives.
And I suggest that 1 or 2 people (in the present case) who are dedicated to the orders made through the online application should be engaged. Very annoying and time-consuming
I hope the complaint and suggestion wi...",0.881597519,az,True,True,False,True,False,True,False
706,706,706,There is very guest loyalty,1/1/2018,There is very guest loyalty,0.882686734,en,False,False,False,False,False,False,False
707,707,707,Bankın online konsultasiya xidmətini göstərən Elvin bəyə illərdir eyni peşəkarlıq və səmimiyyətlə göstərdiyi xidmətə görə minnətdarlıq bildirməyi özümə borc bildim.,1/1/2018,"I took it upon myself to express my gratitude to Mr. Elvin, who provides the bank's online consulting service, for the service he has provided with the same professionalism and sincerity for years.",0.883316875,az,True,False,False,True,False,False,False
708,708,708,"2014-cü ildən bəri istifadə etdiyim və xidmətlərindən böyük məmnuniyyətlə istifadə etdiyim bankımdır. 4 ildə bütün yeniliklərini və dəyişikliklərini görürəm və görəcəm də İnşallah.
Mobil tətbiq ən çox istifadə etdiyim programdır, bankların programları içərisində, hər dəfəsində yeniliklərə gəldikdə tez yeniləyib, səbrsizliklə daxil olub baxıram, bir sözlə 10 ballıq sistemdə 10, 5 ballıq sistemdə 5 bal.
Təşəkkürlərimi bildirirəm Bankın kollektivinə başda rəhbərliyi olmaq şərti ilə.",1/1/2018,"It is my bank that I have been using since 2014 and I am very happy with its services. I see all the innovations and changes in 4 years and I hope I will see them.
The mobile application is the program I use the most, among the banks' programs, I quickly update it every time there is something new, impatiently log in and watch it, in short, 10 on a 10-point system, 5 points on a 5-point system.
I express my thanks to the staff of the Bank, especially the management.",0.885027528,az,False,False,True,False,True,True,False
709,709,709,better to choose another bank,1/1/2021,better to choose another bank,0.885069609,en,False,False,False,False,False,False,False
710,710,710,"Bu günə kimi bir çox banklarda olmuşam amma bu bankın xidməti səviyyəsində xidmət görməmişdim. Neftçilər filialında oldum bugün, Gülərüz qarşılama, gözəl xidmət. Bu vaxtadək heç bir səhifəyə rəy bildirməmişdim ilk oldunuz.",1/1/2017,"Until today, I have been to many banks, but I have not seen service at the level of this bank. I visited the Neftchilar branch today, a friendly welcome, great service. I have not commented on any page until now, you are the first.",0.886398792,az,False,False,False,False,True,False,False
711,711,711,Call center работает оперативно в решении проблем. Осталась довольна.,1/1/2019,The call-center works promptly in solving problems. Remained satisfied.,0.886586547,ru,True,False,True,False,True,False,False
712,712,712,"Çox peşəkar və gülərüz kollektivi var. Hər işimlə bağlı artıq Genclikdəki bu banka gedirəm.
 Digər bankda adama problem yaradan prosesslər burada 3 dəqiqə çəkir.",1/1/2019,"It has a very professional and friendly staff. I go to this bank in Genclik for all my business.
 Processes that cause problems to people in other banks take 3 minutes here.",0.887015939,az,False,True,True,True,True,False,False
713,713,713,bank çox möhtəm bankdır. xidmətlərdən çox razıyam,1/1/2021,the bank is a very reputable bank. I am very satisfied with the services,0.887303412,az,False,False,False,False,False,False,False
714,714,714,"Был на днях в вашем филлиле,тот,что на Гянджлике и скажу честно не пожалел
Встреча клиетна,дальнейшее направление клиента,работа операторов,кассы на высоком уровне
Все приветливы и предупредительны,предлагают несколько вариатов решения вопроса,это о работе опраторов,т.е. не отсиживают своё рабочее место от звонка до звонка и не футболят клиента
Скажу искренни-хотелось бы побольше сфер услуг с таким уровнем",1/1/2016,"The other day I was in your fillil, the one in Ganjlik and, to be honest, did not regret it
Meeting the client, further direction of the client, the work of operators, cash desks at a high level
Everyone is friendly and helpful, they offer several options for resolving the issue, this is about the work of oprators, i.e. do not sit out their workplace from bell to bell and do not football the client
I can honestly say that I would like more service sectors with such a level",0.888198197,ru,False,False,False,False,True,False,False
715,715,715,"1 saatdı qaynar xəttə zəng edirəm, mənə sağol deyir. Sağolu nəyə görə deyir bilmirəm",1/1/2020,"I've been calling the hotline for 1 hour, they say thank you. I don't know why they say thank you",0.888237178,az,True,False,False,True,False,False,False
716,716,716,It is a suitable bank for loans and deposits with favorable conditions.,1/1/2019,It is a suitable bank for loans and deposits with favorable conditions.,0.888575912,en,False,False,False,False,False,False,True
717,717,717,supeerrr 1992-ci ildən bəri düz və doğru bank.,1/1/2015,"super, straight and true bank since 1992.",0.888821661,az,False,False,False,False,False,False,False
718,718,718,"Sistemdə yenilənmə gedir deyə müştəri əziyyət çəkməməlidir. Məlumat mərkəzində olunan laqeyd münasibət, verilən kart sifarişinin müştəriyə vaxtında verilməməsi amma zəng vurub deyirsiz ki, hazırdır gəlin götürün kartı. Bu həqiqətən qeyri ciddi bir iş sistemidir. Məlumat mərkəzində olan şəxs səlahiyyətli şəxsə zəngin yönləndirilməməsi və daha nələr nələr. Ümumiyyətlə sizcə bu normal haldımı ?",1/1/2018,"The customer should not suffer because the system is being updated. The indifferent attitude of the information center, the card order not being delivered to the customer on time, but you call and say that it is ready, come and take the card. This is a really simple business system. The person in the information center does not forward the call to the authorized person and what else. In general, do you think this is normal? Very bad",0.889086366,az,True,True,False,True,False,True,False
719,719,719,Hər bir əməliyyat çox rahatdır.,1/1/2019,Every operation is very convenient.,0.890366673,az,False,False,False,False,False,False,False
720,720,720,"Bankomatların sayı, xidmət və ən əsas da müştəri xidmətləri çox yaxşıdır, bundan əlavə irili-xırdalı bir çox amillər var ki, bir müştəri olaraq məni çox razı salır. Bundan öncə digər banklarda yaşadığım problemlər burada təkrarlanmır.",1/1/2016,"The number of ATMs, the service and most importantly the customer service are very good, besides there are many factors big and small that make me very satisfied as a customer. The problems I experienced in other banks before are not repeated here.",0.890544415,az,True,False,True,False,True,True,False
721,721,721,"Karta pul yükləmək üçün getdim. Kart dollar kartı idi deyə aparatından yükləmək olmurdu. Bank işçisinə dedim filialdan yüklüyə bilərəm, dedi beli yalnız dollar qəbul edirik. Mən manat verib yükləmək istəyirdim. Mənə dedi ki, get başqa bankda dollara çevir sonra gəlib pulu karta yüklə. İndi nə deyim buna?",1/1/2016,"I went to load money on the card. Since the card was a dollar card, it could not be loaded from the device. I told the bank employee that I can load from the branch, he said that we only accept dollars. I wanted to pay manat. He told me to go to another bank and change it into dollars, then come and load the money on the card. Now what can I say to this? I am so dissaponted",0.897977591,az,False,False,True,False,True,False,False
722,722,722,"mən 2007-ci ildən banklardan kredit alıram. Belə banka rast gəlməmişdim. çox gözəl, təşəkkür edirəm bütün kollektivə başda Vasif bəy olmaqla. Bugündən bu bankın müştərisiyəm.",1/1/2015,"I have been taking loans from banks since 2007. I have never come across such a bank. very nice, thank you to the whole team, especially Mr. Vasif. I am a client of this bank from today.",0.898585558,az,False,False,False,False,False,False,True
723,723,723,Daimi müştərisiyəm bankın.. Sağolsunlar həmişə rahatlıqla işlərimi həll edirlər,1/1/2021,"I am a regular customer of the bank. Thank you, they always solve my cases with ease",0.900308371,az,False,False,False,False,False,False,False
724,724,724,There are just no words.))) Everything is great,1/1/2017,There are just no words. Everything is great,0.901268244,en,False,False,False,False,False,False,False
725,725,725,Very nice people work in this branch.,1/1/2017,Very nice people work in this branch.,0.903128266,en,False,False,False,False,False,False,False
726,726,726,Bank of Baku is the best retail bank in Azerbaijan.,1/1/2017,this bank is the best retail bank in Azerbaijan.,0.904188395,en,False,False,False,False,False,False,False
727,727,727,Azərbaycanın ən yaxşı bankıdır. Bunu mübaliğəsiz deyirəm!,1/1/2017,It is the best bank in Azerbaijan. I say this without exaggeration!,0.905017018,az,False,False,False,False,False,False,False
728,728,728,"Mən bu bankın müşterisiyəm, çox rahat və inamla çalışırlar.",1/1/2019,"I am a customer of this bank, they work very comfortably and confidently.",0.906550407,az,False,False,False,False,False,False,False
729,729,729,Çox razıyam çünki özüm də hal hazırda sizin bankın müştərisiyəm,1/1/2018,I am very satisfied because I am currently a client of your bank,0.906882167,az,False,False,False,False,False,False,False
730,730,730,Həm yaxşı yerdədir həm də Xırdalanda olan yeniliklərdən biridi.,1/1/2020,It is in a good location and one of the innovations in Khirdalan.,0.906975687,az,False,False,False,False,False,False,False
731,731,731,Çox gözəl xidmət göstərirlər. Məzənnələr digər banklara nəzərən ucuzdur.,1/1/2019,They provide very good service. Rates are cheaper than other banks.,0.913324833,az,False,False,False,False,False,False,False
732,732,732,"I have been dealing with this bank approximately two last years. The quality of service is very low. A simple operation, which can be done in ten minutes usually takes more than an hour standing in a queue. Especially it is related to branches in downtown. Respect yourself and your time and don't deal with this bank!",1/1/2022,"I have been dealing with this bank approximately two last years. The quality of service is very low. A simple operation, which can be done in ten minutes usually takes more than an hour standing in a queue. Especially it is related to branches in downtown. Respect yourself and your time and don't deal with this bank! I am Disapponted",0.915361643,en,False,True,False,True,False,True,False
733,733,733,"Bankın pul köçürmə xidmətindən tam razıyam 
İinternet xidmətində bir az dəyişiklik olsa daha yaxşı olar(xüsusən dizaynı dəyişsə)",1/1/2017,"I am completely satisfied with the bank's money transfer service
It would be better if there were some changes in the Internet service (especially if the design changes).",0.916890025,az,False,False,False,False,False,True,False
734,734,734,"illərdir ki, bu bankın xidmətindən istifadə edirəm. Hər halda özümü seçim etmək bacarığı olan bir şəxs kimi bu bankı seçməyimlə düzgün qərar verdiyimə bir daha əmin oldum.",1/1/2018,"I have been using the service of this bank for years. In any case, as a person with the ability to choose myself, I am once again convinced that I made the right decision by choosing this bank.",0.917533159,az,False,False,False,False,False,False,False
735,735,735,Sağ olsunlar Kredit lazım oldu getdim Nizami filialına. Qısa vaxt ərzində lazım olan məbləği verdilər. Hər şeyə görə təşəkkürlər.,1/1/2016,"Thank you, I needed a loan, so I went to the Nizami branch. They gave the required amount in a short time. Thanks for everything.",0.918492913,az,False,False,False,False,False,False,True
736,736,736,Ela müştəri xidməti var,1/1/2020,There is excellent customer service,0.921111822,az,False,False,False,False,False,False,False
737,737,737,Bərbad xidmətinizə görə sağ olun.,1/1/2022,Thank you for your terrible service.,0.921516061,az,False,False,False,False,False,False,False
738,738,738,"Currency exchange, account opening, loans are good",1/1/2020,"Currency exchange, account opening, loans are good",0.922907948,en,False,False,False,False,False,False,True
739,739,739,Qardaşıma kart sifarişini operativ həll etdilər,1/1/2018,They promptly resolved my brother's card order,0.923066139,az,False,False,False,False,False,False,False
740,740,740,Adında da görüldiyi kimi sürətli xidmət göstərir.,1/1/2018,"As its name suggests, it provides fast service.",0.923582494,az,False,False,False,True,False,False,False
741,741,741,Covid-19 pandemiyası dövründə bu bank hətta bankomatlarının yanına da dezinfeksiya edici vasitələr yerləşdirib. Təqdirə layiqdir.,1/1/2021,"During the Covid-19 pandemic, this bank even placed disinfectants near its ATMs. It deserves appreciation. Nice gesture.",0.924233735,az,False,False,True,False,True,True,False
742,742,742,"İdeal heç nə ola bilməz, bəzi problemlər bizim savatsızlıqdan əmələ gəlir. Bankın işçilərinə və müştərilərə uğurlar yeni ildə.",1/1/2017,"Nothing can be ideal, some problems are caused by our illiteracy. Good luck to the employees and customers of the bank in the new year.",0.925574124,az,False,False,True,False,True,False,False
743,743,743,service quality 5 star,1/1/2016,service quality 5 star,0.926229358,en,False,False,False,False,False,False,False
744,744,744,"5 ildən çoxdur ki xidmətindən istifadə edirəm, hər mənada razı qaldığım yeganə bankdır.",1/1/2017,"I have been using its service for more than 5 years, it is the only bank that I am satisfied with in every way.",0.926819921,az,False,False,False,False,False,False,False
745,745,745,"5 ildən çoxdur ki xidmətindən istifadə edirəm, hər mənada razı qaldığım yeganə bankdır.",1/1/2017,"I have been using its service for more than 5 years, it is the only bank that I am satisfied with in every way.",0.926819921,az,False,False,False,False,False,False,False
746,746,746,"Банки , как и любые другие предприятия сферы обслуживания, принято ругать На них жалуются , им предьявляют претензии, иногда даже подают в суд Но нельзя не признать , что в отдельных случаях (на самом деле, довольно часто ) сотрудники банков оказываются профессиональными , честными и вежливыми. А иногда даже делают для клиента больше, чем положено по инструкции. У клиентов в таких случаях возрикает желание поблагодарить конкретного сотрудника, отметить его перед руководством, поспособствовать получению им премии или даже повышение в должности Хочу особо отметить Мамедова Исмаила , сотрудника Наримановского Филиала Рабитя Банка .",1/1/2020,"Banks, like any other service sector enterprises, are usually scolded. They are complained about, they are presented with claims, sometimes even sued. But it must be admitted that in some cases (in fact, quite often), bank employees turn out to be professional, honest and polite . And sometimes they even do more for the client than it should be according to the instructions. In such cases, clients express a desire to thank a particular employee, mark him in front of the management, help him receive a bonus or even a promotion.",0.929796457,ru,False,False,True,False,True,False,False
747,747,747,"Güzəştli, Sərfəli Bankdır",1/1/2018,It is an affordable and cost-effective bank,0.930302262,az,False,False,False,False,False,False,False
748,748,748,"Etibarlı bankdır, gülərüz işçilər.",1/1/2019,"It is a reliable bank, friendly employees.",0.930394828,az,False,False,True,False,True,False,False
749,749,749,"Çox hörmətli cənablar. Mən Kənan 2014-cü ilin noyabrında Sizin banka kredit almaq məqsədilə müraciət edərək manatla pul istəsəm də mənə 700 ABŞ dolları ekvivalenti olaraq bank xərcləri çıxıldıqdan sonra cəmi 522 AZN pul verildi. Hesab edirəm ki, bu ciddi qanun pozuntusudur ki, öz ölkəmizdə vətəndaş manatla kreit istəsin, bank isə dollarla sənədləşdirib manat təqdim etsin...O zaman özəl sektorda avtomobillərə texniki xidmət sexlərindən birində çalışırdım və müvafiq qaydada kreditin ödənilməsini icra edirdim. İndi banka təxminən 230 ABŞ dolları həcmində borcum qalıb. Lakin hal-hazırda işsizəm, Saatlı rayonu Əliabad kəndində valideynlərimin yanında yaşayıram. Mən qalıq borcun ödəməkdən imtina etmirəm. Sizdən bir neçə ay ödənişlərin ertələnməsini təmin etməyinizi və problemə anlayışla yanaşmağınızı xahiş edirəm. Təşəkkürlər.",1/1/2016,"Dear Sirs. I applied to your bank for a loan in November 2014 and asked for money in manats, but after deducting bank charges, I was given only 522 AZN equivalent to 700 US dollars. I believe that it is a serious violation of the law that in our country a citizen asks for a credit in manat, and the bank documents it in dollars and presents it in manat... At that time, I was working in one of the car maintenance shops in the private sector and I was paying off the loan accordingly. I now owe the bank about $230. However, I am currently unemployed, I live with my parents in the village of Aliabad, Saatli district. I do not refuse to pay the outstanding debt. I request you to delay the payments for a few months and understand the problem. Thanks.",0.931040525,az,False,True,False,True,False,True,True
750,750,750,We will be happy if the interest rates are low,1/1/2023,We will be happy if the interest rates are low,0.932240367,en,False,False,False,False,False,True,True
751,751,751,"mən maaşımı sizin bankdan alıram, əla",1/1/2018,"I get my salary from your bank, great",0.932546914,az,False,False,False,False,False,False,False
752,752,752,"Bank 1994-cü ildə yarandığı andan bu günə kimi öz fəaliyyətinin bir neçə fundamental istiqamətinə sadiq qalır. Bank pərakəndə biznes, kiçik və orta sahibkarlıq, böyük korporativ biznesi dəstəkləyir və müştəri xidmətləri keyfiyyətinin artırılmasına davamlı səy göstərir. Pərakəndə sektor bankın fəaliyyətnin əsas sahəsidir. Ölkədə istehlak kreditlərinin artım dinamikası bankın inkişafı üçün bir stimuldur.Bankın şüarı olan “Sizə yaxın bankçılıq”, müştərilər və onların gündəlik qayğılarına mümkün qədər yaxın olmaq fəlsəfəsini özündə cəm edir. Bank özünün bütün fəaliyyəti boyunca Azərbaycanda pərakəndə biznesin formalaşmasına və inkişafına öz töhfəsini verir.",1/1/2017,"Since its establishment in 1994, the Bank has remained committed to several fundamental directions of its activity. The bank supports retail business, small and medium enterprises, large corporate business and continuously strives to improve the quality of customer services. The retail sector is the bank's main field of activity. The growth dynamics of consumer loans in the country is a stimulus for the bank's development. The bank's slogan ""Banking close to you"" embodies the philosophy of being as close as possible to customers and their daily concerns. Throughout its activity, the bank contributes to the formation and development of retail business in Azerbaijan. That sounds great.",0.93270129,az,False,False,False,False,False,False,True
753,753,753,The exchange rate is excellent,1/1/2020,The exchange rate is excellent,0.932949424,en,False,False,False,False,False,False,False
754,754,754,"Mobil tətbiq çox gözəl proqramdır. Bütün əməliyyatları mobil tətbiq ilə etmək olur.
MilliÖn və E-Manat ilə də kartımın balansını artıra bilirəm rahatlıqla",1/1/2019,"The mobile app is a very nice app. All operations can be done with the mobile application.
I can easily increase the balance of my card with MilliÖn and E-Manat. That is excellent.",0.933648825,az,False,False,False,False,False,True,False
755,755,755,"Banklar arasında en yaxşısıdır. Mən bilmirəm bu camaat daha nə istəyir. Müştəriyə lazımdır ki, bank ona istədiklerini versin. Bu bankda da hər şey yüksək səviyyədədir. Sizlərdin Çox razıyam. Müştəriyə o qeder gözəl münasibət bəsləyirler ki, insan özünü əvəzolunmaz hiss edir. Bilmirəm, mən digər banklarda bu xidməti görməmişəm. Sizin işçilərin gülümsəyən o siması hər şeyə deyər. Peşəkarlığınıza və xidmətinizə görə çox sağ olun!",1/1/2016,"It is the best among banks. I don't know what else this community wants. The customer needs the bank to give him what he wants. Everything in this bank is at a high level. I am very satisfied with you. They treat the customer so well that one feels indispensable. I don't know, I haven't seen this service in other banks. That smiling face of your employees says it all. Thank you so much for your professionalism and service!",0.934455991,az,False,False,True,False,True,False,False
756,756,756,5 ildir müştərisiyəm və tam razıyam,1/1/2020,I have been a customer for 5 years and I am completely satisfied,0.934476674,az,False,False,False,False,False,False,False
757,757,757,Очень понравилось обслуживание,1/1/2018,I really liked the service,0.936707437,ru,False,False,False,False,False,False,False
758,758,758,"4 ildir müştərisiyəm, hər zaman razı olmuşam. Mobil tətbiqin bəzən yubanmalarla açılması problemini də həll etsəydilər yaxşı olardı",1/1/2020,"I have been a customer for 4 years, I have always been satisfied. It would be nice if they fixed the problem of the mobile app sometimes opening with delays",0.938547611,az,False,False,False,True,False,True,False
759,759,759,Çox rahat yerdәdir,1/1/2017,It is in a very convenient place,0.93920517,az,False,False,False,False,False,False,False
760,760,760,Bankın Elmler filialının rəhbərliyinə filial müdiri Adil müəllimə ve kredit mütəxəssisi Kamran bəyə sənədləşmədə göstərdiyi köməyə görə təşəkkür edirem.,1/1/2019,"I would like to thank the management of the Elmler branch of the bank, the branch manager Adil and the credit specialist Mr. Kamran for their help in the documentation.",0.939780354,az,False,False,False,False,False,False,False
761,761,761,"Harikasınız, super güzel teklif",1/1/2020,"You are amazing, super nice offer",0.940062284,tr,False,False,False,False,False,False,False
762,762,762,"Göstərillən xidmətdən çox razı qaldım, əsasəndə Səbinə xanıma minnətdarlığımı bildirmək istərdim.",1/1/2019,"I was very satisfied with the service provided, mainly I would like to express my gratitude to Ms. Sabina.",0.941294312,az,False,False,True,False,True,False,False
